source_id,n_sectors,period,depth,verdict,flat_bottom,asymmetry,secondary_depth,odd_even,depth_cv,sin_r2,sec_detected,sec_frac_detected,sec_depth_cv,sec_depth_scatter_corr,host_scatter_ppm
2148453279817193856,27,9.360000000000008,0.0003506955692167,natural_planet,0.25,0.0033527913034068,4.20127831635142e-07,0.0041540247541957,,3.000281827314488e-06,1,0.037037037037037,,,2284.44841281888
2186999481730413952,14,10.80000000000001,0.0002662687527494,natural_planet,0.1428571428571428,0.1420087822693677,9.049067350219708e-06,0.0450252809964702,6.460874597772935,0.0001342728670331,4,0.2857142857142857,0.9591731184713962,-0.0606503310460714,1139.1049219970246
1124150931736585984,12,11.02000000000001,0.0003999477765898,natural_planet,0.3571428571428571,0.0136936635182044,-3.4945674117770054e-05,0.0355395297247121,3.988565680442566,0.000386798573164,6,0.5,1.0502130875967353,0.7926603531380992,1171.4752608300068
681033967487972352,6,12.900000000000013,0.0007015462354913,eclipsing_binary,0.25,0.4991662471567586,-5.1607638536510514e-05,0.6826686170775262,2.57330522155025,0.0003003640819262,3,0.6,0.5401758833428622,0.8468171125288916,811.6516755824509
4960784984632471424,4,4.600000000000003,0.0008329692225972,RESIDUAL,0.2,0.0843601987006151,8.852452968022284e-05,0.0046076542214249,1.8694100358003527,0.0167960855093636,3,0.75,1.0200324582799445,0.9266996857725364,1875.5837070644018
1631096156590384000,130,8.060000000000006,0.0024574129494447,natural_planet,0.3529411764705882,0.0152375196924186,0.0001511412426449,0.0056138644233608,3.6196265725007377,2.3340034436269974e-06,89,0.6846153846153846,1.2494895275616138,0.9512504373971032,3396.8243474811547
4669736903776210944,35,12.940000000000012,0.0109873105044357,natural_planet,0.2758620689655172,0.0142729995962006,-0.0002578908525932,0.026386287424467,2.3084249170360054,3.497786876105469e-05,20,0.625,0.8635478367808167,0.9421451595799536,2203.703867950916
5427691493560560000,6,12.880000000000011,0.0276667965647365,natural_planet,0.36,0.0097563963774828,0.0001652479756916,0.0027851205086983,1.2188466696155826,0.0020690649359881,2,0.6666666666666666,0.1128347046814785,,2517.4461184945594
1730409887965394304,2,11.46000000000001,0.0008771889482448,RESIDUAL,0.1904761904761904,0.028366339963765,0.0001210259763773,0.2716834915826954,2.125769430168623,0.0004101892506372,2,1.0,0.1364239017172042,,602.6183152889466
2063351492143747968,3,7.020000000000006,0.0013132211795137,disintegrating_body,0.125,0.186604470879779,0.0002264389444707,0.4259796038195109,1.3546456810128673,0.0059445968305811,2,0.6666666666666666,0.5064196687740286,,700.5284520707736
2779679744227256576,5,10.600000000000009,0.0011401981738158,natural_planet,0.2777777777777778,0.0762286127071209,0.0001252712285018,0.1194264029655143,1.5574909552739344,0.0003337924130395,3,0.6,0.2739486240170794,-0.4535124429253375,1508.5773614950604
1101986254789660416,6,1.9200000000000013,0.0012917997876855,RESIDUAL,0.1666666666666666,0.2012450775365749,-4.899280926107252e-05,0.1196108960010089,1.083595894310606,0.0712271664613766,5,0.8333333333333334,1.009566834903348,0.9973292301028348,1705.763734381355
1409630707752659712,9,12.44000000000001,0.0004101381513336,natural_planet,0.1538461538461538,0.0385172585891643,-3.68596606725724e-05,0.1457518261827761,,0.0002101163939088,2,0.3333333333333333,0.714959483261751,,960.6585254184638
1645214027624984192,31,11.72000000000001,0.0001558621226283,natural_planet,0.12,0.0095815115046249,5.059126686468574e-07,0.0654152763709914,,3.942880222651546e-06,3,0.1034482758620689,0.4316893867164385,0.3442934189025035,1040.7133424445994
5500015895263689728,18,11.90000000000001,0.0006995183869435,natural_planet,0.0909090909090909,0.0492287015999509,-3.229206324317779e-05,0.264744396415936,,0.0006538802549622,2,0.125,0.0299301548994348,,1325.4393090682595
1631096160885448192,130,8.060000000000006,0.0024574129494447,natural_planet,0.3529411764705882,0.0152375196924186,0.0001511412426449,0.0056138644233608,3.6196265725007377,2.3340034436269974e-06,89,0.6846153846153846,1.249489527561614,0.9512504373971032,1961.1335233446202
1430048290786783488,17,1.8200000000000007,0.0010540795462656,natural_planet,0.1923076923076923,0.0170592366626382,-0.0001964113330723,0.0114933389369665,4.705916777524807,0.0003817408946716,8,0.4705882352941176,0.3496540648703734,0.7799189395310451,1923.7755081987468
1704859097458170496,57,4.860000000000004,9.74313986237263e-05,natural_planet,0.1515151515151515,0.0319331799985602,-1.250851079825921e-06,0.1810886861613477,6.90825443730826,0.0017693902422633,13,0.2280701754385964,0.6453344045096148,0.9405781033968744,945.5371128847831
4706213957941043072,14,6.280000000000005,0.001863991628886,natural_planet,0.25,0.1456235157524615,-0.0004747890578657,0.0780834669357055,1.8463037044097617,0.0001051782794846,10,0.7142857142857143,1.37922668997439,0.9883914713704984,1353.1322969705384
2145101766514614656,17,12.52000000000001,0.0006739090750007,RESIDUAL,0.1538461538461538,0.0366710066625294,-4.290525980277238e-06,0.2903407741703367,4.908670906938263,0.0035607518786139,4,0.25,1.225172644751049,0.7875887189625574,729.4338832648765
1395120933837525248,9,12.960000000000012,0.0011568463030615,natural_planet,0.1578947368421052,0.0117342452389098,-2.7716756547890853e-05,0.3628761546358947,1.3601990081863162,0.0001078722468609,1,0.2,,,1419.4393733293748
1619951717184551296,27,9.820000000000007,0.0001351183121431,natural_planet,0.1111111111111111,0.0246902645206435,-2.3860738069814147e-06,0.0993765993094262,5.725740883796896,4.146241358515823e-05,8,0.2962962962962963,1.0274134360887397,0.9634677917683946,814.6369682188192
2059001553591228416,4,7.800000000000006,0.0007294996316231,natural_planet,0.1764705882352941,0.0387050006384745,8.249345082944615e-05,0.1504467620126429,1.473030215288591,0.0004224699013009,2,0.5,0.3816115107408572,,681.3792007169368
2116305144665376896,16,12.640000000000011,0.0001916926951943,natural_planet,0.1428571428571428,0.1280098527511085,-8.520981550796947e-06,0.1060569066531371,,0.0001114639566125,2,0.1428571428571428,0.911998572515463,,974.6846463393673
4609130134930472320,7,8.460000000000008,0.0006474747378506,natural_planet,0.2777777777777778,0.0614505468922399,5.1071421631299074e-05,0.0261178227936623,2.5036762815541627,0.0002872711694761,3,0.4285714285714285,0.0132792914090929,-0.6888381436691765,812.7213245180905
1616748908532882176,3,9.840000000000009,0.0003269574146225,natural_planet,0.2,0.087823404410402,1.7876399480698524e-06,0.1385588518333909,,3.102182887781968e-05,3,1.0,0.318787116123782,-0.9162523418457192,231.40073834174223
2214506135918084864,6,11.50000000000001,0.0003347424408954,natural_planet,0.1379310344827586,0.0114898856440291,1.1862356951608533e-05,0.0241144077017648,4.1410988989828255,4.714715313647311e-05,2,0.3333333333333333,0.1347825282003757,,381.3089054348498
3027498777397111296,3,12.320000000000013,0.0022814407856586,RESIDUAL,0.4285714285714285,0.3352214990247341,-6.969855364746813e-06,0.2051837249818233,1.1606050365896614,0.0588834873695746,2,0.6666666666666666,0.1398345184908746,,2652.8755382078966
5693844505167538048,4,12.34000000000001,0.0004184690338633,natural_planet,0.1111111111111111,0.0102488375460443,-2.1647372522082264e-05,0.072141633216213,0.928115787988286,7.678164854074687e-05,2,0.5,0.1250967460140972,,453.6803122399816
2073595405782092160,6,10.360000000000008,0.0003883319933287,natural_planet,0.1666666666666666,0.067935833787415,-3.028925042325437e-05,0.1262863450984321,3.149416387693201,0.0001088307295163,3,0.5,0.2762700262220703,-0.5936879694917261,467.2268894538574
4613809415898803328,7,10.70000000000001,0.0008852629732507,natural_planet,0.15,0.1090468299453429,5.710764977462368e-06,0.0837111991133053,,0.0002137231589248,2,0.2857142857142857,0.3413387609140955,,739.7361354211258
3151266025323039488,8,12.880000000000011,0.0015585195652079,RESIDUAL,0.25,0.210065715458965,3.97317304963174e-05,0.0038412867010883,,0.0001360294091223,1,0.3333333333333333,,,1723.639282988615
1488511355556800128,4,12.74000000000001,0.0009214419693766,natural_planet,0.1764705882352941,0.0201600175076369,-1.4543042361370162e-05,0.0838385637981378,,8.08178960168826e-05,2,0.5,0.1370294132775143,,496.1171092478998
4577695514109597312,4,4.840000000000003,0.0009138862207228,natural_planet,0.15,0.0572147882239571,-2.3646301761104385e-07,0.0150759862470267,1.6059126865028883,0.0004870887117777,3,0.75,0.2412501914432369,0.98422020795077,803.1839501020518
4466839281459537280,6,5.280000000000005,0.0005069016917462,RESIDUAL,0.2142857142857142,0.0951286348747084,-1.4627021053703617e-05,0.0749940018463552,3.159136525324525,0.0018038406974301,2,0.3333333333333333,0.7644969860466272,,939.3706167880528
6671628547785836544,2,8.800000000000008,0.0014712545415132,eclipsing_binary,0.2666666666666666,0.0518720541487408,-0.0003603676579726,0.5056834193478296,0.7699190951608392,0.0120184945270795,2,1.0,0.0180497151925591,,980.8789607766544
1673038406316241536,3,10.86000000000001,0.0009100500139425,natural_planet,0.1052631578947368,0.0176635739169713,-3.5238924287472884e-06,0.080073493728371,1.5900427145262317,0.0002428679502959,3,1.0,0.5036422004780733,0.8687023306741379,1358.1925065745625
6577227606160607616,4,12.560000000000011,0.0091847461827521,disintegrating_body,1.0,2.4040436632283315,5.674606040961816e-05,0.0294861851911726,4.389440750884374,0.0020032279448771,1,0.5,,,754.6173358735207
1815347680912397824,2,1.0000000000000004,0.0003800233215599,natural_planet,0.2857142857142857,0.1297370896920191,-7.656328084526542e-05,0.1574715981780786,1.221874697069733,0.0279529356227542,2,1.0,0.4165984496464568,,746.0390393368215
555478020293115776,7,10.260000000000009,0.0003862014351617,natural_planet,0.1,0.0263548585021422,2.711809520916653e-05,0.1122861381642026,3.048863554419988,0.0001294918297375,2,0.2857142857142857,0.154821890018018,,492.11869009642754
2114653643842182912,8,12.900000000000013,0.0007186411675119,RESIDUAL,0.1304347826086956,0.0995717518062827,-2.8083987511084985e-05,0.056025045853925,3.740365611820547,0.0075757724413625,2,0.3333333333333333,0.990482216981068,,1449.4710367624343
160853916874004864,4,1.8800000000000008,0.0001949285469888,natural_planet,0.2258064516129032,0.0645970479541563,-2.4136513690709016e-05,0.1429882940238342,1.2838741316807831,0.0017102714745771,4,1.0,0.2780400653523302,0.2729200229888167,425.4511344546242
5281209473564308736,31,11.12000000000001,0.0002213678630975,natural_planet,0.1481481481481481,0.1167320061443857,-4.4998360106962565e-06,0.0096676595048515,27.805975370104285,2.043629114290013e-05,1,0.032258064516129,,,527.3463424278472
1098279045178510336,7,12.960000000000012,0.0007478317342047,natural_planet,0.1875,0.1213406851790469,5.599923044818933e-05,0.0104374945438125,3.070568309899653,0.0003360705269273,3,0.5,0.3844939157086155,0.9464764193239872,1731.4912688423992
1655673200703613312,48,12.86000000000001,0.0001214024109914,natural_planet,0.1764705882352941,0.1182062425487448,-3.703790909193039e-06,0.1354702734356556,517.7506085192596,9.385902891201336e-05,7,0.1521739130434782,0.7263379203575173,0.7817187302079305,814.9038929353101
2012455481154039168,6,11.06000000000001,0.0006701614544959,natural_planet,0.2,0.0073914806133143,3.124671768217624e-06,0.0966033694554336,2.044208145744285,0.0022276752840636,3,0.5,1.135834571381311,0.9727986169061744,1021.0755526479421
5608173097443131776,4,11.46000000000001,0.0009555275292953,natural_planet,0.1764705882352941,0.0892443789123397,0.000164507035699,0.1736648040263565,1.2316445182532785,0.0208741038963797,3,0.75,0.4422021123425492,0.6180787587610427,1662.426667188523
4713212899207567360,7,12.880000000000011,0.0012814325377381,eclipsing_binary,0.1153846153846153,0.0238536811361411,-4.113334603705887e-05,0.6203727567035705,3.10477845721012,0.0046659144352955,2,0.6666666666666666,0.6716529011116268,,1104.3566824374393
1657152589303081728,54,3.960000000000003,0.0002210216779079,natural_planet,0.1470588235294117,0.0971362766894611,-5.779244239612069e-06,0.021152336753378,5.959547459976718,0.0022375627681674,15,0.2777777777777778,0.6673442343532272,0.8775016742610581,2128.3416707549386
1991103549456421504,5,12.66000000000001,0.0004608727855908,natural_planet,0.2142857142857142,0.1156173305847145,2.4441604105085446e-06,0.0913593180520871,1.400852475099587,9.530156319104144e-05,1,0.3333333333333333,,,341.8316937540013
6445475876584075136,3,12.34000000000001,0.0028639466656315,RESIDUAL,0.25,0.1910974021028759,9.032916758777708e-05,0.0588983505888809,,0.0006379701858831,2,0.6666666666666666,0.5596245443167027,,2416.7207665831343
6593232337931865088,3,12.300000000000011,0.0123464052946296,disintegrating_body,0.6,0.2830027442669381,0.0001587982828089,0.0949891292018885,1.9496443200167373,0.001348560041775,2,0.6666666666666666,0.3341472996632709,,1255.8274401627323
865215599798724224,3,8.700000000000006,0.0007304343121601,natural_planet,0.2,0.0379273327962088,7.171741647538088e-05,0.2601417922061687,1.5718196861873217,0.0027674567081618,2,0.6666666666666666,0.437371448665416,,865.491611324983
6466687586187126016,5,12.42000000000001,0.0007925162993633,natural_planet,0.1785714285714285,0.0558027617894398,0.0001029448548273,0.4692556106149712,1.2882984327064246,0.0004570819751089,2,0.5,0.1822649403583996,,899.8075222876704
5764981906743849856,6,12.10000000000001,0.0004741930030633,RESIDUAL,0.25,0.1943764865450719,5.919101226203871e-05,0.3577891967368359,2.343360044732689,0.0023141700143486,2,0.3333333333333333,0.8004965917461069,,2244.6439861466624
